n,p,k,temperature,humidity,ph,soil_quality
101,98,62,16.39337203,45.21817347,6.357131357,Medium
111,74,26,24.03623766,51.49830974,6.729663447,Medium
99,73,56,19.47583112,41.60269017,7.762529334,Medium
135,88,71,33.2483318,70.72547449,7.338195858,Medium
102,72,59,37.09133347,36.10412967,5.943025471,Medium
61,57,52,16.96965523,61.01404292,6.310535043,Good
36,29,77,34.6259464,58.60961965,5.998866074,Poor
82,46,93,37.39305734,48.11541706,5.850195905,Medium
64,73,84,39.34925542,36.13736337,5.775954209,Medium
96,95,95,29.48465627,72.20146263,7.721116994,Poor
26,14,81,23.18479715,64.1724217,7.585257202,Poor
46,43,37,23.04934,78.56858107,6.611461812,Good
29,48,54,24.47425198,44.13142234,6.761652658,Medium
53,76,50,30.31668518,77.49384693,7.428832325,Good
55,90,45,27.2557503,47.51674344,6.992328227,Good
44,71,93,31.34087566,36.75544386,7.185113209,Medium
25,97,42,15.98284684,38.09497732,7.3196263,Poor
43,33,34,17.64703876,43.26350882,6.610966142,Good
37,12,28,39.41348749,70.94573377,7.74202365,Poor
106,80,56,39.88463755,44.6377041,6.945239434,Good
25,98,94,33.66647043,66.23225728,6.957016079,Poor
48,76,42,21.40992875,45.39136678,5.824403814,Medium
44,88,76,38.83454336,51.91340792,7.771795588,Medium
74,59,23,20.34256984,83.38327557,5.66278373,Poor
100,38,88,33.28578306,60.02172236,7.766963607,Medium
65,83,42,17.88145779,66.01510924,7.594300846,Medium
43,41,51,31.22261246,41.35660976,7.469766625,Good
94,96,95,33.98787508,37.89036419,7.049276997,Poor
45,48,74,36.49100361,54.79081548,6.900373605,Good
134,18,56,33.35765349,81.32312995,7.79222604,Poor
117,23,44,38.08713388,44.45541966,7.740194218,Medium
47,77,93,28.02308145,67.30154731,7.367216092,Medium
22,73,41,31.93571517,82.32577306,5.699781395,Poor
94,29,64,24.23875213,86.06462543,6.355983209,Medium
57,37,63,15.25973623,89.62741603,7.491633963,Medium
80,23,85,33.91732389,75.7774296,7.115796748,Medium
97,53,60,36.7465162,34.50060707,5.780609668,Medium
70,86,89,19.34811193,82.2877196,6.300971645,Medium
109,48,68,15.71601879,83.13821251,5.54467866,Medium
67,37,81,19.11254614,63.43697035,7.553447515,Medium
40,73,23,37.38223233,34.04589965,7.218112157,Medium
73,98,27,22.38775973,58.59991868,6.502479979,Medium
75,41,64,20.84260287,42.64200215,7.248892636,Good
122,18,65,15.36474562,56.52642405,7.646871046,Poor
113,37,58,22.42637868,73.44758866,6.143750893,Good
78,26,69,32.89097693,70.05303879,6.157378734,Medium
91,96,62,38.97723221,76.79951038,6.610098407,Medium
70,86,80,22.81853081,58.59136444,7.125869143,Good
39,64,15,21.01713301,60.647525,7.783986101,Poor
131,19,79,37.20172551,86.14135427,5.874742347,Poor
115,89,95,36.31262127,67.87102103,6.286911799,Medium
105,15,17,23.2040105,74.85243784,6.335911949,Medium
78,57,24,16.72012884,69.87103419,7.169395137,Medium
90,84,35,39.79973601,68.42912481,7.539174931,Medium
28,76,48,32.01760719,84.81252897,5.922728818,Poor
128,50,12,38.16451243,51.38914766,7.141395822,Medium
20,88,66,23.54686186,55.6614199,7.592130636,Medium
48,69,19,31.19213548,52.78502419,5.778980039,Medium
82,86,12,31.86243076,75.91181434,6.960637954,Medium
91,51,55,36.82263669,82.10517692,5.965483348,Medium
75,90,31,39.82645093,51.45014401,6.514624113,Good
137,80,76,17.71665446,38.54082414,5.791660096,Poor
87,37,74,30.77792114,59.6463972,7.072324143,Good
54,22,28,23.41099871,89.0597128,6.423163374,Poor
22,90,71,35.29146068,42.2209059,6.804681196,Medium
137,24,66,33.85369962,57.12005628,6.704147346,Medium
128,45,97,37.31296311,46.2832082,7.096165047,Medium
123,24,85,23.59257193,85.36073302,7.559830182,Poor
26,84,22,19.6132586,63.05503845,6.143423478,Medium
46,65,25,15.54504193,64.72466754,6.868883672,Medium
20,13,25,21.38766709,30.4956748,6.819662671,Poor
110,61,61,24.17928849,69.16678533,6.224834234,Good
99,19,93,38.65167465,48.38114528,6.649048156,Medium
121,54,50,27.28431585,60.80498063,5.593042299,Medium
90,93,57,28.9109876,61.86404297,6.481946065,Medium
63,38,48,37.00321905,65.53347161,6.122211838,Good
106,62,22,37.12673784,79.41236343,7.487143995,Medium
60,38,13,28.19789566,47.93607831,6.322920883,Medium
94,32,52,17.84258747,45.36968305,5.942082371,Medium
61,66,90,21.76290412,77.74853087,6.718243819,Good
136,59,97,26.422205,73.12311424,7.36521823,Medium
52,30,55,33.77923738,43.53689627,6.314305245,Good
69,52,56,32.79204371,30.05018138,7.447709945,Medium
82,19,95,31.06770588,69.95617907,6.250097982,Medium
119,85,62,37.006139,39.43068161,7.191875476,Medium
56,39,34,35.06616021,87.41977691,5.765077708,Medium
124,60,50,39.55285602,66.264437,5.643061269,Medium
78,42,12,37.22896302,80.97910929,7.196424583,Medium
100,27,86,19.8914107,78.3372911,6.347315892,Medium
118,87,22,16.44041414,63.46786348,6.403889131,Medium
67,31,27,25.3627736,56.30104282,6.820551088,Medium
24,73,46,30.43761127,59.80790449,7.769801368,Medium
67,30,52,31.07758749,78.17932443,5.894472544,Medium
115,10,43,21.68781904,68.42704233,6.189664381,Medium
22,24,90,36.49702411,42.34303086,6.992018399,Medium
135,45,64,23.23116159,66.56130718,7.112215603,Medium
66,56,61,37.97786516,54.27999474,7.124134096,Good
81,63,94,26.79003503,33.67785044,6.869432117,Medium
118,95,45,15.25976665,52.87615163,6.853052888,Medium
135,41,63,19.05103278,43.65609187,5.840645984,Medium
33,67,68,17.55798142,80.31507203,7.419638358,Medium
82,55,61,16.1006449,36.29996772,5.520460366,Medium
131,63,28,32.85043277,51.63740696,6.4604277,Medium
80,42,21,19.80789683,71.72951888,5.995441279,Medium
50,48,20,35.96549486,83.84351506,5.7399818,Poor
114,32,57,21.61172072,50.1190026,6.234828851,Good
36,52,88,15.80817766,66.38631155,7.011530774,Medium
43,64,25,35.5168836,52.4189754,6.643290694,Medium
135,11,80,26.65364626,42.17286812,7.509109482,Poor
42,75,56,29.98763601,49.54306806,6.879276546,Good
101,47,76,23.40568222,68.15412979,6.082208283,Good
69,38,40,16.1510099,72.98036032,6.685008174,Good
137,76,85,24.25442723,52.23633633,6.022987349,Medium
97,80,17,27.95715926,39.15192295,5.910909893,Poor
133,45,98,15.29216509,38.37345074,7.696547208,Poor
98,38,70,29.35725081,78.75684597,6.576475514,Good
98,46,53,37.32605386,69.19641126,6.997778609,Good
89,96,59,20.44601306,73.6818484,7.508894238,Medium
46,54,44,38.16922903,59.29525306,6.2410086,Good
34,25,85,17.44021297,57.43918686,7.314758052,Medium
69,40,70,35.63590876,42.66900788,7.314301949,Good
55,43,94,36.00810896,40.10038219,7.395227375,Medium
138,59,99,21.44399657,39.23480067,5.935768452,Poor
27,74,64,38.9460852,89.50731885,7.714532539,Poor
98,91,75,25.41496814,79.2535041,6.131996978,Medium
22,71,23,18.53140219,67.56777642,7.28667398,Medium
81,52,13,29.79286127,42.864235,5.873303569,Medium
66,65,26,39.9153676,50.25952845,7.625722235,Medium
96,24,78,37.48228872,51.04714297,6.484044185,Medium
124,57,33,21.96507065,58.66040436,7.037902939,Medium
117,58,58,29.42466498,55.31980766,7.455441189,Good
107,90,64,17.88419149,86.04919105,6.149488987,Medium
123,53,80,26.54612011,73.24857975,6.394690829,Medium
115,19,32,28.07675169,34.88431464,6.220795178,Medium
80,29,90,22.88195746,51.597408,6.150602182,Medium
51,79,21,27.10467707,37.97775777,6.673693335,Medium
113,17,20,37.99846145,46.7612733,6.757513486,Medium
135,54,84,27.50344093,87.5335802,5.676692337,Poor
132,43,38,35.77475776,72.31581271,7.048573579,Medium
32,60,71,22.93476073,30.47113176,6.466003018,Medium
20,13,62,39.28510556,49.73167755,7.545917482,Poor
53,48,57,17.33658084,56.32210422,7.536701559,Medium
81,93,95,29.63966617,66.15008574,7.156213402,Medium
98,33,75,34.74719488,59.98362108,7.463701332,Good
127,97,57,35.35102466,34.18636504,7.6217824,Poor
97,64,68,19.95702777,60.93284812,6.827856402,Good
112,35,80,25.04114722,37.81555656,7.735384626,Medium
117,34,66,30.60490431,61.15198612,7.697417381,Medium
101,45,85,22.89706774,44.7641166,5.752730128,Medium
137,80,12,31.45740038,38.65153794,6.702336584,Poor
90,83,90,24.46951678,47.27537635,5.763275168,Medium
112,67,41,23.77165806,35.97732471,7.073507199,Medium
138,21,17,17.70170429,47.0390234,7.260134308,Poor
50,10,96,15.98132197,82.01596227,7.534759322,Poor
83,59,39,35.88184475,48.43024183,6.995021939,Good
44,34,24,27.2386123,58.21332205,6.544183384,Medium
57,89,83,29.07182833,61.18850149,5.858655074,Medium
33,14,64,24.30552556,40.69744556,5.787739158,Poor
27,92,47,18.41855114,56.50706754,6.617034764,Medium
110,77,24,26.23929994,81.17886729,7.414859714,Medium
73,15,39,20.72392695,34.83162443,7.22665308,Medium
21,35,55,35.94207617,85.36917731,7.525844051,Poor
100,64,73,39.66971345,82.26681414,7.365277484,Medium
120,48,35,37.22740339,81.34977112,5.972573078,Medium
97,18,87,28.20685665,41.91256654,5.960746144,Medium
108,54,76,30.70329363,59.05881591,6.553430592,Good
75,23,45,38.70306357,66.96932823,5.939658184,Medium
113,64,99,28.46704834,35.99699544,5.93119082,Poor
112,18,87,30.96472808,63.41073075,6.115891553,Medium
103,24,40,30.73073759,80.40259281,5.55190453,Poor
104,46,87,32.7030288,86.19323635,6.814088128,Medium
80,59,49,31.00712749,46.69971159,6.412195588,Good
136,93,83,31.76763495,47.32435935,6.046010377,Medium
41,81,82,33.14736181,46.24383704,5.808714978,Medium
54,30,55,35.22748074,39.20700439,6.548455616,Medium
120,66,51,25.07637423,55.84282523,6.884504297,Good
35,28,27,33.64584961,77.06813089,7.738537867,Poor
69,67,45,17.50509398,72.72531844,6.083794892,Good
132,15,85,36.90470331,84.01916108,5.56057029,Poor
62,13,59,22.2511077,51.34448896,7.192834746,Medium
36,52,70,25.08650785,64.33315511,6.040890025,Medium
99,51,49,35.09026032,75.99212967,6.613806425,Good
77,12,12,30.92467595,83.89039825,7.358917958,Poor
138,10,91,22.71569975,82.30525872,5.585046762,Poor
21,64,16,20.63497778,57.93105567,5.82549429,Poor
23,24,40,38.94286122,84.41147002,5.725804913,Poor
104,56,74,17.19440903,56.64334556,6.037570669,Good
58,94,73,15.10837772,84.16993308,5.897973333,Poor
117,55,86,31.82337256,76.61824841,6.228184201,Good
113,67,12,30.36186068,43.29887533,7.216500575,Medium
25,80,44,33.44034907,85.78006045,5.597390613,Poor
100,90,24,33.29084579,44.54787546,5.669656934,Medium
122,92,30,36.58147818,84.50519773,6.797944806,Poor
108,48,71,38.05271476,66.90654417,6.696597434,Good
88,12,92,34.37561471,70.04256643,6.590372669,Medium
88,39,37,20.80732004,36.56000898,6.68659055,Medium
39,44,13,26.58740446,33.94446171,7.206689444,Poor
83,66,22,31.04288102,88.10046146,6.825062288,Medium
35,38,88,28.48413172,50.21566354,6.551038224,Medium
70,59,60,18.97243781,80.66226721,5.688027288,Medium
124,71,57,29.73182577,72.26852701,7.741973562,Medium
56,61,48,37.16321624,66.24830287,6.050467391,Good
123,23,76,25.46293058,71.11259713,7.499063203,Medium
92,44,67,31.72332061,35.36323021,6.371648727,Medium
88,37,93,30.39835716,54.74371478,7.073053931,Medium
61,67,11,24.42607842,66.42458344,6.54449834,Medium
76,39,34,29.13178018,82.05377729,6.314574329,Medium
85,99,20,20.25530085,72.88124098,6.912901617,Medium
28,16,10,28.65268147,45.168436,6.733044757,Poor
126,48,57,34.97073976,89.09557739,6.034594536,Medium
119,78,57,33.97369424,68.58219545,6.273356137,Good
105,44,19,23.94886375,60.07899709,5.579066614,Medium
83,61,90,17.8021304,76.88272882,5.945242346,Medium
105,23,39,34.99856413,66.16202427,6.272415922,Medium
41,72,44,21.62597724,72.59931277,7.735879012,Medium
53,45,28,16.32609418,67.02799435,6.71230455,Medium
74,33,62,26.12982401,40.73028145,7.111831312,Good
48,49,43,33.48676324,62.60136365,7.049280842,Good
57,38,41,35.21233351,46.98606921,7.756042236,Medium
129,62,85,39.55505373,64.21730671,6.778030142,Medium
116,31,90,19.7351921,37.53021263,6.846637183,Medium
37,81,15,22.34487126,43.91794552,6.190161406,Medium
90,24,22,30.23726246,78.52335561,6.940071023,Medium
84,78,95,35.28359243,54.31623262,7.24276617,Medium
116,73,84,20.85187553,70.42709314,5.737482776,Medium
20,13,73,25.24786126,59.87090946,6.604286878,Medium
107,84,16,25.21001671,50.44183443,6.470370469,Medium
23,27,54,34.32341833,59.71051502,5.761244349,Poor
23,51,54,21.02330514,78.82200879,6.284961912,Medium
101,39,94,39.21896387,46.89603983,6.730910872,Medium
46,24,74,27.76159532,55.28661672,6.994699565,Medium
62,79,28,22.05167092,42.15499707,6.164457086,Medium
78,64,56,22.10710149,51.07133795,6.59548906,Good
51,62,55,15.45749967,83.10658254,7.188382778,Medium
52,25,38,32.31077227,77.14335073,6.471169821,Medium
47,82,93,34.39870757,52.41691756,7.663778168,Medium
125,43,70,15.81069432,37.94367504,5.570624167,Poor
124,36,74,29.64836348,55.19820143,6.098522695,Medium
74,22,32,34.54181669,76.30334434,5.806799846,Medium
119,36,60,24.40600121,32.62805982,6.744968546,Medium
79,82,72,25.81853957,74.72044086,5.907959068,Medium
89,78,31,24.0406225,70.79459585,7.206232981,Good
81,95,80,22.89126796,33.87893655,7.612205043,Poor
99,40,42,27.27854309,68.13841736,5.976559208,Medium
53,12,53,19.1525165,47.91935082,7.585555148,Medium
106,39,16,26.01719203,40.63711922,6.953037022,Medium
133,30,11,38.54562811,53.09291708,5.951192488,Poor
125,15,26,15.68505244,42.32326564,7.1940546,Poor
107,41,74,19.1185854,79.4733527,5.709009455,Medium
75,51,67,34.44255977,74.52003035,7.091940918,Good
132,71,39,18.30142725,88.84517702,7.48090104,Medium
32,98,95,21.78202249,62.04449079,7.685864846,Poor
75,41,35,26.3709731,35.35234931,5.62542157,Medium
37,95,44,38.57905644,52.0661173,5.642451853,Poor
73,97,72,19.58752968,80.31822294,7.639931243,Poor
96,48,84,38.07711485,53.81179265,7.316062916,Good
132,73,80,32.96311282,57.34050762,7.280814483,Medium
120,39,37,31.77862279,54.71825177,7.208029977,Good
62,72,34,33.0885631,44.1227214,7.149858117,Good
58,40,70,15.78116547,34.39171268,6.91041262,Medium
80,96,40,17.47250653,40.83361943,7.369302102,Medium
61,49,63,23.37103822,51.83658466,5.578596522,Medium
100,42,76,16.84918833,44.72626135,7.20269485,Good
98,72,60,39.68974274,64.364112,6.84071025,Good
37,34,67,29.5103052,66.83433965,7.587155911,Medium
42,45,43,27.18359178,64.20396449,7.653659834,Medium
73,33,68,34.63779462,35.09514215,6.055060169,Medium
134,67,30,39.42398017,70.0116192,7.315758196,Medium
49,48,65,38.87825,53.07476908,7.701097073,Medium
117,55,46,34.82662212,82.68952664,6.113293888,Medium
77,86,73,24.42935592,61.53686214,7.457494909,Good
87,19,28,16.64898729,35.07088013,6.849018212,Poor
86,96,94,17.45942444,30.55308537,6.408488927,Poor
90,91,87,15.02880852,72.15073754,7.394301615,Medium
139,41,83,15.04757108,54.03064418,7.501687841,Medium
37,45,62,38.41054497,47.27975242,6.150087655,Medium
125,37,80,38.17542423,56.83074246,7.327264813,Medium
26,25,72,31.68884499,34.34357365,5.614221409,Poor
59,25,71,33.16691811,53.51906008,6.46062394,Medium
89,27,81,27.83021142,48.8819855,5.660506105,Medium
105,17,86,20.9460564,78.01134837,6.175821969,Medium
84,89,28,37.85962623,40.49124046,7.685839372,Medium
87,84,84,21.94228668,75.37901421,7.189896131,Good
129,79,11,33.49178152,60.02415195,7.237878894,Medium
68,10,15,21.13589212,34.91327695,5.80931868,Poor
71,71,38,36.75371045,88.1807129,6.830977579,Medium
133,85,50,31.28098586,74.05257896,6.394321481,Medium
126,47,60,31.06737551,45.60565604,7.188614356,Medium
48,54,14,17.43418092,64.90519732,5.861297132,Medium
40,67,50,25.48672258,83.99613179,6.148418876,Medium
109,90,71,28.12271269,85.84841807,7.566717381,Medium
97,10,39,22.35090721,73.86948241,5.890493118,Medium
28,41,71,37.0243653,73.66020928,6.954547625,Medium
66,17,36,35.94174854,46.64167482,6.224849322,Medium
95,49,59,27.34052281,89.38571707,5.688336158,Medium
61,65,91,23.50078007,44.60887229,6.0144695,Medium
70,72,61,35.0385568,35.36438586,7.499641461,Medium
75,97,58,19.92228619,88.64281042,7.594264029,Poor
70,83,71,16.78790788,39.17072785,6.465617264,Medium
89,83,69,16.14276215,61.2968087,6.928072153,Good
39,45,89,15.96708152,58.09460423,6.697145622,Medium
107,98,63,27.22221641,80.89236141,6.143296321,Medium
46,66,14,21.3828409,53.79955358,6.293029232,Medium
57,83,18,32.25937803,60.1308876,6.711687125,Medium
91,92,43,31.34728935,32.62426197,7.099332705,Medium
84,54,45,28.55050018,42.47023855,6.304669197,Good
73,88,29,23.82108204,79.9797395,7.107504213,Medium
132,89,90,36.26140612,58.70167214,7.710255879,Medium
132,11,93,32.74256883,43.8559032,5.556481463,Poor
43,77,94,21.7881531,52.13444062,5.876825167,Medium
66,59,92,27.54221656,47.10573738,7.607423778,Medium
90,38,72,18.90678022,63.37324844,5.664610333,Medium
102,90,76,23.21940728,33.08676109,7.25960753,Medium
105,19,39,39.92850457,43.49819104,6.935149981,Medium
82,36,78,20.59610551,51.29789975,5.609712079,Medium
76,24,79,32.45755889,85.69284622,5.50167317,Poor
74,69,12,20.96046614,67.39669257,6.654598028,Medium
79,40,58,38.45336348,60.25521934,5.769894479,Medium
118,30,51,22.75332112,41.44940723,7.506095786,Medium
81,69,33,23.66722687,63.47118121,6.605781715,Good
49,67,53,29.84649433,85.74057303,6.039221111,Medium
112,50,10,29.70279428,63.97855827,5.886871229,Medium
41,55,63,29.47690974,39.88644342,7.422277021,Medium
94,54,61,29.33136671,89.82713983,7.153099146,Medium
103,35,45,22.80467234,59.9314551,7.151314377,Good
48,60,88,25.86025558,49.1733158,5.69620552,Medium
134,45,47,29.83583608,60.20256794,6.93639094,Medium
60,61,53,31.78175309,45.82144771,7.499809941,Good
61,90,91,21.32822534,31.82239007,7.261571447,Medium
117,60,96,32.53687654,83.3712773,5.771760378,Poor
84,12,56,38.08190625,55.73246585,7.68334255,Medium
50,23,38,33.94819258,75.17356201,5.660389057,Medium
49,58,60,17.10582007,88.27532279,6.780879926,Medium
131,86,50,26.7281555,67.95525459,7.673528364,Medium
37,10,95,25.88159589,71.49698032,7.391190476,Poor
138,66,73,23.4125828,86.59445686,7.065906688,Medium
36,26,97,27.2830035,60.99326676,7.469590429,Poor
57,59,57,25.99084433,49.19399267,7.048547025,Good
33,23,86,15.15426193,85.2830554,5.626382274,Poor
106,68,31,20.91388195,34.13964653,6.307005474,Medium
108,90,26,20.34455363,42.87647722,6.482381816,Medium
98,12,95,23.73148853,50.47587884,6.7566677,Medium
129,49,14,19.36141854,76.92669727,6.02817301,Medium
75,98,70,16.69503609,84.2340868,7.526696566,Poor
41,75,98,19.91532138,57.10719299,6.026011524,Medium
86,43,15,36.35466966,47.1676615,7.012465428,Medium
75,99,62,34.92598352,51.19264346,7.516197099,Medium
138,18,90,26.05240494,69.39283885,7.185470034,Medium
38,93,26,36.94537585,39.480427,5.812829053,Poor
76,30,68,20.81664045,62.84584715,7.688206626,Medium
63,34,48,29.60522853,65.30659788,5.711408136,Medium
117,53,63,18.57312189,72.47134502,5.960154651,Medium
54,34,57,35.83501724,66.2338745,5.820259116,Medium
133,18,46,18.26453894,35.81733729,7.033909226,Poor
20,71,57,15.79650397,71.32793326,7.357043172,Medium
71,35,77,21.83610575,31.30484584,6.047436483,Medium
104,66,87,37.52337723,53.41852822,7.752271526,Medium
112,46,86,18.23642705,55.02377626,5.820260722,Medium
89,25,36,23.26675672,36.99782892,6.226497584,Medium
56,46,97,22.91037483,30.59142837,6.627711237,Medium
84,85,36,35.04115685,34.26971048,7.360349456,Medium
70,33,81,25.53813499,56.77799774,6.366047821,Good
20,35,72,30.28917624,44.42125452,5.913761604,Medium
110,29,61,25.10957515,34.13882387,6.569353392,Medium
40,18,56,28.78642538,45.38432466,6.595939165,Medium
72,96,30,16.5610181,61.72934127,5.537271963,Medium
35,38,66,24.35073595,74.52833034,5.548043306,Medium
127,40,84,36.37764594,54.72008082,6.13856924,Medium
80,28,51,32.27668908,66.78893762,7.204807888,Medium
73,29,57,39.5457261,65.80588045,6.341777687,Medium
59,96,36,34.69798843,83.77887046,5.985770088,Poor
45,36,81,26.28774287,40.76365639,5.759841665,Medium
99,94,42,31.90701144,58.58582661,6.145201124,Medium
111,53,85,34.39784189,67.90978389,6.607310207,Good
84,44,44,21.7420915,61.1833395,5.714772783,Medium
119,80,25,16.50044727,57.02049515,5.53434805,Medium
